codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_tegumentar_americana
313580,Jequitinhonha,2021,4,2021-4-01,0
313580,Jequitinhonha,2021,5,2021-5-01,0
313600,Joaíma,2021,1,2021-1-01,0
313600,Joaíma,2021,2,2021-2-01,2
313600,Joaíma,2021,3,2021-3-01,0
313600,Joaíma,2021,4,2021-4-01,0
313600,Joaíma,2021,5,2021-5-01,0
313640,Joaquim Felício,2021,1,2021-1-01,0
313640,Joaquim Felício,2021,2,2021-2-01,0
313640,Joaquim Felício,2021,3,2021-3-01,0
313640,Joaquim Felício,2021,4,2021-4-01,1
313640,Joaquim Felício,2021,5,2021-5-01,0
313657,Josenópolis,2021,1,2021-1-01,2
313657,Josenópolis,2021,2,2021-2-01,0
313657,Josenópolis,2021,3,2021-3-01,0
313657,Josenópolis,2021,4,2021-4-01,0
313657,Josenópolis,2021,5,2021-5-01,0
313665,Juatuba,2021,1,2021-1-01,0
313665,Juatuba,2021,2,2021-2-01,1
313665,Juatuba,2021,3,2021-3-01,0
313665,Juatuba,2021,4,2021-4-01,2
313665,Juatuba,2021,5,2021-5-01,0
313680,Juramento,2021,1,2021-1-01,3
313680,Juramento,2021,2,2021-2-01,2
313680,Juramento,2021,3,2021-3-01,1
313680,Juramento,2021,4,2021-4-01,0
313680,Juramento,2021,5,2021-5-01,0
313695,Juvenília,2021,1,2021-1-01,1
313695,Juvenília,2021,2,2021-2-01,0
313695,Juvenília,2021,3,2021-3-01,0
313695,Juvenília,2021,4,2021-4-01,0
313695,Juvenília,2021,5,2021-5-01,0
313710,Lagamar,2021,1,2021-1-01,0
313710,Lagamar,2021,2,2021-2-01,0
313710,Lagamar,2021,3,2021-3-01,1
313710,Lagamar,2021,4,2021-4-01,0
313710,Lagamar,2021,5,2021-5-01,0
313760,Lagoa Santa,2021,1,2021-1-01,0
313760,Lagoa Santa,2021,2,2021-2-01,0
313760,Lagoa Santa,2021,3,2021-3-01,1
313760,Lagoa Santa,2021,4,2021-4-01,0
313760,Lagoa Santa,2021,5,2021-5-01,0
313770,Lajinha,2021,1,2021-1-01,2
313770,Lajinha,2021,2,2021-2-01,3
313770,Lajinha,2021,3,2021-3-01,0
313770,Lajinha,2021,4,2021-4-01,0
313770,Lajinha,2021,5,2021-5-01,0
313830,Leandro Ferreira,2021,1,2021-1-01,1
313830,Leandro Ferreira,2021,2,2021-2-01,0
313830,Leandro Ferreira,2021,3,2021-3-01,0
313830,Leandro Ferreira,2021,4,2021-4-01,0
313830,Leandro Ferreira,2021,5,2021-5-01,0
313835,Leme do Prado,2021,1,2021-1-01,0
313835,Leme do Prado,2021,2,2021-2-01,1
313835,Leme do Prado,2021,3,2021-3-01,0
313835,Leme do Prado,2021,4,2021-4-01,0
313835,Leme do Prado,2021,5,2021-5-01,0
313865,Lontra,2021,1,2021-1-01,1
313865,Lontra,2021,2,2021-2-01,0
313865,Lontra,2021,3,2021-3-01,1
313865,Lontra,2021,4,2021-4-01,0
313865,Lontra,2021,5,2021-5-01,0
313867,Luisburgo,2021,1,2021-1-01,0
313867,Luisburgo,2021,2,2021-2-01,1
313867,Luisburgo,2021,3,2021-3-01,0
313867,Luisburgo,2021,4,2021-4-01,1
313867,Luisburgo,2021,5,2021-5-01,1
313868,Luislândia,2021,1,2021-1-01,0
313868,Luislândia,2021,2,2021-2-01,0
313868,Luislândia,2021,3,2021-3-01,1
313868,Luislândia,2021,4,2021-4-01,0
313868,Luislândia,2021,5,2021-5-01,0
313930,Manga,2021,1,2021-1-01,1
313930,Manga,2021,2,2021-2-01,0
313930,Manga,2021,3,2021-3-01,1
313930,Manga,2021,4,2021-4-01,0
313930,Manga,2021,5,2021-5-01,0
313940,Manhuaçu,2021,1,2021-1-01,4
313940,Manhuaçu,2021,2,2021-2-01,6
313940,Manhuaçu,2021,3,2021-3-01,4
313940,Manhuaçu,2021,4,2021-4-01,1
313940,Manhuaçu,2021,5,2021-5-01,1
313950,Manhumirim,2021,1,2021-1-01,3
313950,Manhumirim,2021,2,2021-2-01,0
313950,Manhumirim,2021,3,2021-3-01,1
313950,Manhumirim,2021,4,2021-4-01,0
313950,Manhumirim,2021,5,2021-5-01,0
314050,Martinho Campos,2021,1,2021-1-01,0
314050,Martinho Campos,2021,2,2021-2-01,1
314050,Martinho Campos,2021,3,2021-3-01,0
314050,Martinho Campos,2021,4,2021-4-01,0
314050,Martinho Campos,2021,5,2021-5-01,0
314055,Mata Verde,2021,1,2021-1-01,1
314055,Mata Verde,2021,2,2021-2-01,0
314055,Mata Verde,2021,3,2021-3-01,0
314055,Mata Verde,2021,4,2021-4-01,0
314055,Mata Verde,2021,5,2021-5-01,0
314070,Mateus Leme,2021,1,2021-1-01,1
314070,Mateus Leme,2021,2,2021-2-01,0
314070,Mateus Leme,2021,3,2021-3-01,1
314070,Mateus Leme,2021,4,2021-4-01,0
314070,Mateus Leme,2021,5,2021-5-01,0
314140,Medina,2021,1,2021-1-01,0
314140,Medina,2021,2,2021-2-01,0
314140,Medina,2021,3,2021-3-01,3
314140,Medina,2021,4,2021-4-01,1
314140,Medina,2021,5,2021-5-01,0
314150,Mendes Pimentel,2021,1,2021-1-01,1
314150,Mendes Pimentel,2021,2,2021-2-01,0
314150,Mendes Pimentel,2021,3,2021-3-01,0
314150,Mendes Pimentel,2021,4,2021-4-01,0
314150,Mendes Pimentel,2021,5,2021-5-01,0
314170,Mesquita,2021,1,2021-1-01,1
314170,Mesquita,2021,2,2021-2-01,0
314170,Mesquita,2021,3,2021-3-01,0
314170,Mesquita,2021,4,2021-4-01,0
314170,Mesquita,2021,5,2021-5-01,0
314180,Minas Novas,2021,1,2021-1-01,2
314180,Minas Novas,2021,2,2021-2-01,1
314180,Minas Novas,2021,3,2021-3-01,1
314180,Minas Novas,2021,4,2021-4-01,0
314180,Minas Novas,2021,5,2021-5-01,0
314270,Montalvânia,2021,1,2021-1-01,1
314270,Montalvânia,2021,2,2021-2-01,1
314270,Montalvânia,2021,3,2021-3-01,1
314270,Montalvânia,2021,4,2021-4-01,3
314270,Montalvânia,2021,5,2021-5-01,0
314330,Montes Claros,2021,1,2021-1-01,12
314330,Montes Claros,2021,2,2021-2-01,10
314330,Montes Claros,2021,3,2021-3-01,6
314330,Montes Claros,2021,4,2021-4-01,3
314330,Montes Claros,2021,5,2021-5-01,1
314345,Montezuma,2021,1,2021-1-01,5
314345,Montezuma,2021,2,2021-2-01,2
314345,Montezuma,2021,3,2021-3-01,0
314345,Montezuma,2021,4,2021-4-01,0
314345,Montezuma,2021,5,2021-5-01,0
314390,Muriaé,2021,1,2021-1-01,0
314390,Muriaé,2021,2,2021-2-01,1
314390,Muriaé,2021,3,2021-3-01,1
314390,Muriaé,2021,4,2021-4-01,0
314390,Muriaé,2021,5,2021-5-01,0
314400,Mutum,2021,1,2021-1-01,4
314400,Mutum,2021,2,2021-2-01,1
314400,Mutum,2021,3,2021-3-01,1
314400,Mutum,2021,4,2021-4-01,1
314400,Mutum,2021,5,2021-5-01,0
314460,Nepomuceno,2021,1,2021-1-01,0
314460,Nepomuceno,2021,2,2021-2-01,0
314460,Nepomuceno,2021,3,2021-3-01,0
314460,Nepomuceno,2021,4,2021-4-01,1
314460,Nepomuceno,2021,5,2021-5-01,0
314467,Nova Belém,2021,1,2021-1-01,0
314467,Nova Belém,2021,2,2021-2-01,0
314467,Nova Belém,2021,3,2021-3-01,2
314467,Nova Belém,2021,4,2021-4-01,0
314467,Nova Belém,2021,5,2021-5-01,0
314480,Nova Lima,2021,1,2021-1-01,1
314480,Nova Lima,2021,2,2021-2-01,1
314480,Nova Lima,2021,3,2021-3-01,2
314480,Nova Lima,2021,4,2021-4-01,2
314480,Nova Lima,2021,5,2021-5-01,0
314520,Nova Serrana,2021,1,2021-1-01,1
314520,Nova Serrana,2021,2,2021-2-01,1
314520,Nova Serrana,2021,3,2021-3-01,1
314520,Nova Serrana,2021,4,2021-4-01,1
314520,Nova Serrana,2021,5,2021-5-01,0
314530,Novo Cruzeiro,2021,1,2021-1-01,5
314530,Novo Cruzeiro,2021,2,2021-2-01,1
314530,Novo Cruzeiro,2021,3,2021-3-01,2
314530,Novo Cruzeiro,2021,4,2021-4-01,3
314530,Novo Cruzeiro,2021,5,2021-5-01,1
314537,Novorizonte,2021,1,2021-1-01,4
314537,Novorizonte,2021,2,2021-2-01,3
314537,Novorizonte,2021,3,2021-3-01,0
314537,Novorizonte,2021,4,2021-4-01,0
314537,Novorizonte,2021,5,2021-5-01,1
314545,Olhos-d'Água,2021,1,2021-1-01,1
314545,Olhos-d'Água,2021,2,2021-2-01,0
314545,Olhos-d'Água,2021,3,2021-3-01,0
314545,Olhos-d'Água,2021,4,2021-4-01,0
314545,Olhos-d'Água,2021,5,2021-5-01,0
314580,Onça de Pitangui,2021,1,2021-1-01,0
314580,Onça de Pitangui,2021,2,2021-2-01,0
314580,Onça de Pitangui,2021,3,2021-3-01,1
314580,Onça de Pitangui,2021,4,2021-4-01,1
314580,Onça de Pitangui,2021,5,2021-5-01,0
314600,Ouro Fino,2021,1,2021-1-01,1
314600,Ouro Fino,2021,2,2021-2-01,1
314600,Ouro Fino,2021,3,2021-3-01,0
314600,Ouro Fino,2021,4,2021-4-01,0
314600,Ouro Fino,2021,5,2021-5-01,0
314610,Ouro Preto,2021,1,2021-1-01,0
314610,Ouro Preto,2021,2,2021-2-01,0
314610,Ouro Preto,2021,3,2021-3-01,1
314610,Ouro Preto,2021,4,2021-4-01,0
314610,Ouro Preto,2021,5,2021-5-01,0
314620,Ouro Verde de Minas,2021,1,2021-1-01,1
314620,Ouro Verde de Minas,2021,2,2021-2-01,0
314620,Ouro Verde de Minas,2021,3,2021-3-01,0
314620,Ouro Verde de Minas,2021,4,2021-4-01,0
314620,Ouro Verde de Minas,2021,5,2021-5-01,0
314625,Padre Carvalho,2021,1,2021-1-01,1
314625,Padre Carvalho,2021,2,2021-2-01,0
314625,Padre Carvalho,2021,3,2021-3-01,1
314625,Padre Carvalho,2021,4,2021-4-01,0
314625,Padre Carvalho,2021,5,2021-5-01,0
314700,Paracatu,2021,1,2021-1-01,1
314700,Paracatu,2021,2,2021-2-01,0
314700,Paracatu,2021,3,2021-3-01,0
314700,Paracatu,2021,4,2021-4-01,0
314700,Paracatu,2021,5,2021-5-01,0
314720,Paraguaçu,2021,1,2021-1-01,0
314720,Paraguaçu,2021,2,2021-2-01,1
314720,Paraguaçu,2021,3,2021-3-01,0
314720,Paraguaçu,2021,4,2021-4-01,0
314720,Paraguaçu,2021,5,2021-5-01,0
314795,Patis,2021,1,2021-1-01,0
314795,Patis,2021,2,2021-2-01,0
314795,Patis,2021,3,2021-3-01,1
314795,Patis,2021,4,2021-4-01,0
314795,Patis,2021,5,2021-5-01,0
314800,Patos de Minas,2021,1,2021-1-01,0
314800,Patos de Minas,2021,2,2021-2-01,0
314800,Patos de Minas,2021,3,2021-3-01,1
314800,Patos de Minas,2021,4,2021-4-01,0
314800,Patos de Minas,2021,5,2021-5-01,0
314870,Pedra Azul,2021,1,2021-1-01,1
314870,Pedra Azul,2021,2,2021-2-01,2
314870,Pedra Azul,2021,3,2021-3-01,2
314870,Pedra Azul,2021,4,2021-4-01,2
314870,Pedra Azul,2021,5,2021-5-01,0
314875,Pedra Bonita,2021,1,2021-1-01,0
314875,Pedra Bonita,2021,2,2021-2-01,0
314875,Pedra Bonita,2021,3,2021-3-01,1
314875,Pedra Bonita,2021,4,2021-4-01,0
314875,Pedra Bonita,2021,5,2021-5-01,0
314930,Pedro Leopoldo,2021,1,2021-1-01,1
314930,Pedro Leopoldo,2021,2,2021-2-01,0
314930,Pedro Leopoldo,2021,3,2021-3-01,1
314930,Pedro Leopoldo,2021,4,2021-4-01,0
314930,Pedro Leopoldo,2021,5,2021-5-01,0
314995,Periquito,2021,1,2021-1-01,0
314995,Periquito,2021,2,2021-2-01,0
314995,Periquito,2021,3,2021-3-01,1
314995,Periquito,2021,4,2021-4-01,0
314995,Periquito,2021,5,2021-5-01,0
315015,Piedade de Caratinga,2021,1,2021-1-01,0
315015,Piedade de Caratinga,2021,2,2021-2-01,1
315015,Piedade de Caratinga,2021,3,2021-3-01,0
315015,Piedade de Caratinga,2021,4,2021-4-01,0
315015,Piedade de Caratinga,2021,5,2021-5-01,0
315053,Pingo-d'Água,2021,1,2021-1-01,2
315053,Pingo-d'Água,2021,2,2021-2-01,1
315053,Pingo-d'Água,2021,3,2021-3-01,0
315053,Pingo-d'Água,2021,4,2021-4-01,0
315053,Pingo-d'Água,2021,5,2021-5-01,0
315057,Pintópolis,2021,1,2021-1-01,1
315057,Pintópolis,2021,2,2021-2-01,0
315057,Pintópolis,2021,3,2021-3-01,0
315057,Pintópolis,2021,4,2021-4-01,0
315057,Pintópolis,2021,5,2021-5-01,0
315100,Piranguinho,2021,1,2021-1-01,0
315100,Piranguinho,2021,2,2021-2-01,0
315100,Piranguinho,2021,3,2021-3-01,3
315100,Piranguinho,2021,4,2021-4-01,0
315100,Piranguinho,2021,5,2021-5-01,0
315120,Pirapora,2021,1,2021-1-01,0
315120,Pirapora,2021,2,2021-2-01,1
315120,Pirapora,2021,3,2021-3-01,1
315120,Pirapora,2021,4,2021-4-01,0
315120,Pirapora,2021,5,2021-5-01,0
315140,Pitangui,2021,1,2021-1-01,1
315140,Pitangui,2021,2,2021-2-01,0
315140,Pitangui,2021,3,2021-3-01,0
315140,Pitangui,2021,4,2021-4-01,0
315140,Pitangui,2021,5,2021-5-01,0
315170,Poço Fundo,2021,1,2021-1-01,0
315170,Poço Fundo,2021,2,2021-2-01,0
315170,Poço Fundo,2021,3,2021-3-01,1
315170,Poço Fundo,2021,4,2021-4-01,0
315170,Poço Fundo,2021,5,2021-5-01,0
315190,Pocrane,2021,1,2021-1-01,1
315190,Pocrane,2021,2,2021-2-01,1
315190,Pocrane,2021,3,2021-3-01,0
315190,Pocrane,2021,4,2021-4-01,0
315190,Pocrane,2021,5,2021-5-01,0
315217,Ponto dos Volantes,2021,1,2021-1-01,1
315217,Ponto dos Volantes,2021,2,2021-2-01,0
315217,Ponto dos Volantes,2021,3,2021-3-01,2
315217,Ponto dos Volantes,2021,4,2021-4-01,0
315217,Ponto dos Volantes,2021,5,2021-5-01,0
315240,Poté,2021,1,2021-1-01,1
315240,Poté,2021,2,2021-2-01,1
315240,Poté,2021,3,2021-3-01,0
315240,Poté,2021,4,2021-4-01,0
315240,Poté,2021,5,2021-5-01,0
315310,Presidente Bernardes,2021,1,2021-1-01,1
315310,Presidente Bernardes,2021,2,2021-2-01,0
315310,Presidente Bernardes,2021,3,2021-3-01,1
315310,Presidente Bernardes,2021,4,2021-4-01,0
315310,Presidente Bernardes,2021,5,2021-5-01,0
315320,Presidente Juscelino,2021,1,2021-1-01,1
315320,Presidente Juscelino,2021,2,2021-2-01,0
315320,Presidente Juscelino,2021,3,2021-3-01,0
315320,Presidente Juscelino,2021,4,2021-4-01,0
315320,Presidente Juscelino,2021,5,2021-5-01,0
315330,Presidente Kubitschek,2021,1,2021-1-01,1
315330,Presidente Kubitschek,2021,2,2021-2-01,0
315330,Presidente Kubitschek,2021,3,2021-3-01,0
315330,Presidente Kubitschek,2021,4,2021-4-01,0
315330,Presidente Kubitschek,2021,5,2021-5-01,0
315390,Raposos,2021,1,2021-1-01,1
315390,Raposos,2021,2,2021-2-01,2
315390,Raposos,2021,3,2021-3-01,0
315390,Raposos,2021,4,2021-4-01,0
315390,Raposos,2021,5,2021-5-01,0
315445,Riachinho,2021,1,2021-1-01,0
315445,Riachinho,2021,2,2021-2-01,1
315445,Riachinho,2021,3,2021-3-01,0
315445,Riachinho,2021,4,2021-4-01,0
315445,Riachinho,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,1,2021-1-01,3
315460,Ribeirão das Neves,2021,2,2021-2-01,1
315460,Ribeirão das Neves,2021,3,2021-3-01,0
315460,Ribeirão das Neves,2021,4,2021-4-01,0
315460,Ribeirão das Neves,2021,5,2021-5-01,0
315480,Rio Acima,2021,1,2021-1-01,3
315480,Rio Acima,2021,2,2021-2-01,0
315480,Rio Acima,2021,3,2021-3-01,0
315480,Rio Acima,2021,4,2021-4-01,0
315480,Rio Acima,2021,5,2021-5-01,0
315510,Rio do Prado,2021,1,2021-1-01,1
315510,Rio do Prado,2021,2,2021-2-01,1
315510,Rio do Prado,2021,3,2021-3-01,0
315510,Rio do Prado,2021,4,2021-4-01,0
315510,Rio do Prado,2021,5,2021-5-01,0
315550,Rio Paranaíba,2021,1,2021-1-01,0
315550,Rio Paranaíba,2021,2,2021-2-01,0
315550,Rio Paranaíba,2021,3,2021-3-01,0
315550,Rio Paranaíba,2021,4,2021-4-01,1
315550,Rio Paranaíba,2021,5,2021-5-01,0
315560,Rio Pardo de Minas,2021,1,2021-1-01,7
315560,Rio Pardo de Minas,2021,2,2021-2-01,5
315560,Rio Pardo de Minas,2021,3,2021-3-01,3
315560,Rio Pardo de Minas,2021,4,2021-4-01,3
315560,Rio Pardo de Minas,2021,5,2021-5-01,0
315600,Rio Vermelho,2021,1,2021-1-01,1
315600,Rio Vermelho,2021,2,2021-2-01,1
315600,Rio Vermelho,2021,3,2021-3-01,0
315600,Rio Vermelho,2021,4,2021-4-01,0
315600,Rio Vermelho,2021,5,2021-5-01,0
315660,Rubim,2021,1,2021-1-01,0
315660,Rubim,2021,2,2021-2-01,1
315660,Rubim,2021,3,2021-3-01,0
315660,Rubim,2021,4,2021-4-01,0
315660,Rubim,2021,5,2021-5-01,0
315670,Sabará,2021,1,2021-1-01,4
315670,Sabará,2021,2,2021-2-01,1
315670,Sabará,2021,3,2021-3-01,0
315670,Sabará,2021,4,2021-4-01,0
315670,Sabará,2021,5,2021-5-01,0
315680,Sabinópolis,2021,1,2021-1-01,1
315680,Sabinópolis,2021,2,2021-2-01,0
315680,Sabinópolis,2021,3,2021-3-01,0
315680,Sabinópolis,2021,4,2021-4-01,0
315680,Sabinópolis,2021,5,2021-5-01,0
315700,Salinas,2021,1,2021-1-01,2
315700,Salinas,2021,2,2021-2-01,2
315700,Salinas,2021,3,2021-3-01,1
315700,Salinas,2021,4,2021-4-01,0
315700,Salinas,2021,5,2021-5-01,0
315725,Santa Bárbara do Leste,2021,1,2021-1-01,1
315725,Santa Bárbara do Leste,2021,2,2021-2-01,1
315725,Santa Bárbara do Leste,2021,3,2021-3-01,2
315725,Santa Bárbara do Leste,2021,4,2021-4-01,2
315725,Santa Bárbara do Leste,2021,5,2021-5-01,0
315737,Santa Cruz de Salinas,2021,1,2021-1-01,2
315737,Santa Cruz de Salinas,2021,2,2021-2-01,0
315737,Santa Cruz de Salinas,2021,3,2021-3-01,0
315737,Santa Cruz de Salinas,2021,4,2021-4-01,0
315737,Santa Cruz de Salinas,2021,5,2021-5-01,0
315780,Santa Luzia,2021,1,2021-1-01,2
315780,Santa Luzia,2021,2,2021-2-01,1
315780,Santa Luzia,2021,3,2021-3-01,0
315780,Santa Luzia,2021,4,2021-4-01,1
315780,Santa Luzia,2021,5,2021-5-01,0
315820,Santa Maria do Suaçuí,2021,1,2021-1-01,0
315820,Santa Maria do Suaçuí,2021,2,2021-2-01,1
315820,Santa Maria do Suaçuí,2021,3,2021-3-01,0
315820,Santa Maria do Suaçuí,2021,4,2021-4-01,0
315820,Santa Maria do Suaçuí,2021,5,2021-5-01,0
315950,Santa Rita do Itueto,2021,1,2021-1-01,1
315950,Santa Rita do Itueto,2021,2,2021-2-01,0
315950,Santa Rita do Itueto,2021,3,2021-3-01,0
315950,Santa Rita do Itueto,2021,4,2021-4-01,0
315950,Santa Rita do Itueto,2021,5,2021-5-01,0
315960,Santa Rita do Sapucaí,2021,1,2021-1-01,0
315960,Santa Rita do Sapucaí,2021,2,2021-2-01,0
315960,Santa Rita do Sapucaí,2021,3,2021-3-01,0
315960,Santa Rita do Sapucaí,2021,4,2021-4-01,1
315960,Santa Rita do Sapucaí,2021,5,2021-5-01,0
315895,Santana do Paraíso,2021,1,2021-1-01,0
315895,Santana do Paraíso,2021,2,2021-2-01,0
315895,Santana do Paraíso,2021,3,2021-3-01,2
315895,Santana do Paraíso,2021,4,2021-4-01,0
315895,Santana do Paraíso,2021,5,2021-5-01,0
315900,Santana do Riacho,2021,1,2021-1-01,0
315900,Santana do Riacho,2021,2,2021-2-01,0
315900,Santana do Riacho,2021,3,2021-3-01,1
315900,Santana do Riacho,2021,4,2021-4-01,1
315900,Santana do Riacho,2021,5,2021-5-01,0
316045,Santo Antônio do Retiro,2021,1,2021-1-01,1
316045,Santo Antônio do Retiro,2021,2,2021-2-01,2
316045,Santo Antônio do Retiro,2021,3,2021-3-01,1
316045,Santo Antônio do Retiro,2021,4,2021-4-01,1
316045,Santo Antônio do Retiro,2021,5,2021-5-01,0
316060,Santo Hipólito,2021,1,2021-1-01,1
316060,Santo Hipólito,2021,2,2021-2-01,0
316060,Santo Hipólito,2021,3,2021-3-01,0
316060,Santo Hipólito,2021,4,2021-4-01,0
316060,Santo Hipólito,2021,5,2021-5-01,0
316095,São Domingos das Dores,2021,1,2021-1-01,3
316095,São Domingos das Dores,2021,2,2021-2-01,0
316095,São Domingos das Dores,2021,3,2021-3-01,3
316095,São Domingos das Dores,2021,4,2021-4-01,0
316095,São Domingos das Dores,2021,5,2021-5-01,0
316110,São Francisco,2021,1,2021-1-01,5
316110,São Francisco,2021,2,2021-2-01,1
316110,São Francisco,2021,3,2021-3-01,2
316110,São Francisco,2021,4,2021-4-01,0
316110,São Francisco,2021,5,2021-5-01,0
316150,São Geraldo,2021,1,2021-1-01,1
316150,São Geraldo,2021,2,2021-2-01,0
316150,São Geraldo,2021,3,2021-3-01,0
316150,São Geraldo,2021,4,2021-4-01,0
316150,São Geraldo,2021,5,2021-5-01,0
312550,São Gonçalo do Rio Preto,2021,1,2021-1-01,1
312550,São Gonçalo do Rio Preto,2021,2,2021-2-01,0
312550,São Gonçalo do Rio Preto,2021,3,2021-3-01,0
312550,São Gonçalo do Rio Preto,2021,4,2021-4-01,0
312550,São Gonçalo do Rio Preto,2021,5,2021-5-01,0
316225,São João da Lagoa,2021,1,2021-1-01,0
316225,São João da Lagoa,2021,2,2021-2-01,1
316225,São João da Lagoa,2021,3,2021-3-01,4
316225,São João da Lagoa,2021,4,2021-4-01,0
316225,São João da Lagoa,2021,5,2021-5-01,0
316240,São João da Ponte,2021,1,2021-1-01,1
316240,São João da Ponte,2021,2,2021-2-01,3
316240,São João da Ponte,2021,3,2021-3-01,1
316240,São João da Ponte,2021,4,2021-4-01,5
316240,São João da Ponte,2021,5,2021-5-01,2
316245,São João das Missões,2021,1,2021-1-01,1
316245,São João das Missões,2021,2,2021-2-01,4
316245,São João das Missões,2021,3,2021-3-01,1
316245,São João das Missões,2021,4,2021-4-01,4
316245,São João das Missões,2021,5,2021-5-01,2
316255,São João do Manhuaçu,2021,1,2021-1-01,1
316255,São João do Manhuaçu,2021,2,2021-2-01,0
316255,São João do Manhuaçu,2021,3,2021-3-01,0
316255,São João do Manhuaçu,2021,4,2021-4-01,0
316255,São João do Manhuaçu,2021,5,2021-5-01,0
316265,São João do Pacuí,2021,1,2021-1-01,0
316265,São João do Pacuí,2021,2,2021-2-01,0
316265,São João do Pacuí,2021,3,2021-3-01,0
316265,São João do Pacuí,2021,4,2021-4-01,2
316265,São João do Pacuí,2021,5,2021-5-01,0
316270,São João do Paraíso,2021,1,2021-1-01,8
316270,São João do Paraíso,2021,2,2021-2-01,8
316270,São João do Paraíso,2021,3,2021-3-01,9
316270,São João do Paraíso,2021,4,2021-4-01,5
316270,São João do Paraíso,2021,5,2021-5-01,0
316290,São João Nepomuceno,2021,1,2021-1-01,1
316290,São João Nepomuceno,2021,2,2021-2-01,0
316290,São João Nepomuceno,2021,3,2021-3-01,0
316290,São João Nepomuceno,2021,4,2021-4-01,0
316290,São João Nepomuceno,2021,5,2021-5-01,0
316350,São José do Jacuri,2021,1,2021-1-01,1
316350,São José do Jacuri,2021,2,2021-2-01,1
316350,São José do Jacuri,2021,3,2021-3-01,0
316350,São José do Jacuri,2021,4,2021-4-01,1
316350,São José do Jacuri,2021,5,2021-5-01,0
316420,São Romão,2021,1,2021-1-01,0
316420,São Romão,2021,2,2021-2-01,0
316420,São Romão,2021,3,2021-3-01,1
316420,São Romão,2021,4,2021-4-01,0
316420,São Romão,2021,5,2021-5-01,0
316447,São Sebastião do Anta,2021,1,2021-1-01,1
316447,São Sebastião do Anta,2021,2,2021-2-01,0
316447,São Sebastião do Anta,2021,3,2021-3-01,1
316447,São Sebastião do Anta,2021,4,2021-4-01,0
316447,São Sebastião do Anta,2021,5,2021-5-01,0
316520,São Thomé das Letras,2021,1,2021-1-01,0
316520,São Thomé das Letras,2021,2,2021-2-01,0
316520,São Thomé das Letras,2021,3,2021-3-01,0
316520,São Thomé das Letras,2021,4,2021-4-01,0
316520,São Thomé das Letras,2021,5,2021-5-01,1
316556,Sem-Peixe,2021,1,2021-1-01,0
316556,Sem-Peixe,2021,2,2021-2-01,0
316556,Sem-Peixe,2021,3,2021-3-01,3
316556,Sem-Peixe,2021,4,2021-4-01,0
316556,Sem-Peixe,2021,5,2021-5-01,0
316590,Senador Modestino Gonçalves,2021,1,2021-1-01,0
316590,Senador Modestino Gonçalves,2021,2,2021-2-01,0
316590,Senador Modestino Gonçalves,2021,3,2021-3-01,1
316590,Senador Modestino Gonçalves,2021,4,2021-4-01,0
316590,Senador Modestino Gonçalves,2021,5,2021-5-01,0
316630,Sericita,2021,1,2021-1-01,0
316630,Sericita,2021,2,2021-2-01,0
316630,Sericita,2021,3,2021-3-01,0
316630,Sericita,2021,4,2021-4-01,1
316630,Sericita,2021,5,2021-5-01,0
316710,Serro,2021,1,2021-1-01,1
316710,Serro,2021,2,2021-2-01,1
316710,Serro,2021,3,2021-3-01,0
316710,Serro,2021,4,2021-4-01,0
316710,Serro,2021,5,2021-5-01,0
316720,Sete Lagoas,2021,1,2021-1-01,0
316720,Sete Lagoas,2021,2,2021-2-01,2
316720,Sete Lagoas,2021,3,2021-3-01,1
316720,Sete Lagoas,2021,4,2021-4-01,0
316720,Sete Lagoas,2021,5,2021-5-01,0
316555,Setubinha,2021,1,2021-1-01,0
316555,Setubinha,2021,2,2021-2-01,1
316555,Setubinha,2021,3,2021-3-01,0
316555,Setubinha,2021,4,2021-4-01,0
316555,Setubinha,2021,5,2021-5-01,0
316760,Simonésia,2021,1,2021-1-01,3
316760,Simonésia,2021,2,2021-2-01,3
316760,Simonésia,2021,3,2021-3-01,5
316760,Simonésia,2021,4,2021-4-01,0
316760,Simonésia,2021,5,2021-5-01,0
316780,Soledade de Minas,2021,1,2021-1-01,0
316780,Soledade de Minas,2021,2,2021-2-01,1
316780,Soledade de Minas,2021,3,2021-3-01,0
316780,Soledade de Minas,2021,4,2021-4-01,0
316780,Soledade de Minas,2021,5,2021-5-01,0
316800,Taiobeiras,2021,1,2021-1-01,1
316800,Taiobeiras,2021,2,2021-2-01,0
316800,Taiobeiras,2021,3,2021-3-01,0
316800,Taiobeiras,2021,4,2021-4-01,0
316800,Taiobeiras,2021,5,2021-5-01,0
316805,Taparuba,2021,1,2021-1-01,0
316805,Taparuba,2021,2,2021-2-01,0
316805,Taparuba,2021,3,2021-3-01,1
316805,Taparuba,2021,4,2021-4-01,1
316805,Taparuba,2021,5,2021-5-01,0
316860,Teófilo Otoni,2021,1,2021-1-01,1
316860,Teófilo Otoni,2021,2,2021-2-01,3
