codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_intoxicacao_exogena
313950,Manhumirim,2010,8,2010-8-01,0
313950,Manhumirim,2010,9,2010-9-01,0
313950,Manhumirim,2010,10,2010-10-01,0
313950,Manhumirim,2010,11,2010-11-01,0
313950,Manhumirim,2010,12,2010-12-01,0
313970,Maravilhas,2010,1,2010-1-01,0
313970,Maravilhas,2010,2,2010-2-01,0
313970,Maravilhas,2010,3,2010-3-01,0
313970,Maravilhas,2010,4,2010-4-01,0
313970,Maravilhas,2010,5,2010-5-01,0
313970,Maravilhas,2010,6,2010-6-01,0
313970,Maravilhas,2010,7,2010-7-01,0
313970,Maravilhas,2010,8,2010-8-01,0
313970,Maravilhas,2010,9,2010-9-01,0
313970,Maravilhas,2010,10,2010-10-01,0
313970,Maravilhas,2010,11,2010-11-01,0
313970,Maravilhas,2010,12,2010-12-01,1
314000,Mariana,2010,1,2010-1-01,0
314000,Mariana,2010,2,2010-2-01,0
314000,Mariana,2010,3,2010-3-01,0
314000,Mariana,2010,4,2010-4-01,0
314000,Mariana,2010,5,2010-5-01,0
314000,Mariana,2010,6,2010-6-01,0
314000,Mariana,2010,7,2010-7-01,1
314000,Mariana,2010,8,2010-8-01,4
314000,Mariana,2010,9,2010-9-01,0
314000,Mariana,2010,10,2010-10-01,0
314000,Mariana,2010,11,2010-11-01,2
314000,Mariana,2010,12,2010-12-01,1
314010,Marilac,2010,1,2010-1-01,0
314010,Marilac,2010,2,2010-2-01,0
314010,Marilac,2010,3,2010-3-01,1
314010,Marilac,2010,4,2010-4-01,1
314010,Marilac,2010,5,2010-5-01,0
314010,Marilac,2010,6,2010-6-01,0
314010,Marilac,2010,7,2010-7-01,2
314010,Marilac,2010,8,2010-8-01,0
314010,Marilac,2010,9,2010-9-01,0
314010,Marilac,2010,10,2010-10-01,0
314010,Marilac,2010,11,2010-11-01,0
314010,Marilac,2010,12,2010-12-01,0
314015,Mário Campos,2010,1,2010-1-01,3
314015,Mário Campos,2010,2,2010-2-01,4
314015,Mário Campos,2010,3,2010-3-01,2
314015,Mário Campos,2010,4,2010-4-01,0
314015,Mário Campos,2010,5,2010-5-01,2
314015,Mário Campos,2010,6,2010-6-01,3
314015,Mário Campos,2010,7,2010-7-01,3
314015,Mário Campos,2010,8,2010-8-01,5
314015,Mário Campos,2010,9,2010-9-01,0
314015,Mário Campos,2010,10,2010-10-01,0
314015,Mário Campos,2010,11,2010-11-01,2
314015,Mário Campos,2010,12,2010-12-01,1
314030,Marliéria,2010,1,2010-1-01,0
314030,Marliéria,2010,2,2010-2-01,0
314030,Marliéria,2010,3,2010-3-01,0
314030,Marliéria,2010,4,2010-4-01,0
314030,Marliéria,2010,5,2010-5-01,0
314030,Marliéria,2010,6,2010-6-01,0
314030,Marliéria,2010,7,2010-7-01,0
314030,Marliéria,2010,8,2010-8-01,1
314030,Marliéria,2010,9,2010-9-01,0
314030,Marliéria,2010,10,2010-10-01,0
314030,Marliéria,2010,11,2010-11-01,0
314030,Marliéria,2010,12,2010-12-01,0
314053,Martins Soares,2010,1,2010-1-01,2
314053,Martins Soares,2010,2,2010-2-01,0
314053,Martins Soares,2010,3,2010-3-01,1
314053,Martins Soares,2010,4,2010-4-01,0
314053,Martins Soares,2010,5,2010-5-01,1
314053,Martins Soares,2010,6,2010-6-01,0
314053,Martins Soares,2010,7,2010-7-01,0
314053,Martins Soares,2010,8,2010-8-01,0
314053,Martins Soares,2010,9,2010-9-01,1
314053,Martins Soares,2010,10,2010-10-01,2
314053,Martins Soares,2010,11,2010-11-01,1
314053,Martins Soares,2010,12,2010-12-01,1
317150,Mathias Lobato,2010,1,2010-1-01,1
317150,Mathias Lobato,2010,2,2010-2-01,0
317150,Mathias Lobato,2010,3,2010-3-01,0
317150,Mathias Lobato,2010,4,2010-4-01,0
317150,Mathias Lobato,2010,5,2010-5-01,0
317150,Mathias Lobato,2010,6,2010-6-01,0
317150,Mathias Lobato,2010,7,2010-7-01,0
317150,Mathias Lobato,2010,8,2010-8-01,0
317150,Mathias Lobato,2010,9,2010-9-01,0
317150,Mathias Lobato,2010,10,2010-10-01,0
317150,Mathias Lobato,2010,11,2010-11-01,0
317150,Mathias Lobato,2010,12,2010-12-01,1
314090,Matipó,2010,1,2010-1-01,0
314090,Matipó,2010,2,2010-2-01,0
314090,Matipó,2010,3,2010-3-01,0
314090,Matipó,2010,4,2010-4-01,0
314090,Matipó,2010,5,2010-5-01,0
314090,Matipó,2010,6,2010-6-01,0
314090,Matipó,2010,7,2010-7-01,0
314090,Matipó,2010,8,2010-8-01,19
314090,Matipó,2010,9,2010-9-01,0
314090,Matipó,2010,10,2010-10-01,9
314090,Matipó,2010,11,2010-11-01,0
314090,Matipó,2010,12,2010-12-01,6
314150,Mendes Pimentel,2010,1,2010-1-01,0
314150,Mendes Pimentel,2010,2,2010-2-01,0
314150,Mendes Pimentel,2010,3,2010-3-01,0
314150,Mendes Pimentel,2010,4,2010-4-01,0
314150,Mendes Pimentel,2010,5,2010-5-01,0
314150,Mendes Pimentel,2010,6,2010-6-01,0
314150,Mendes Pimentel,2010,7,2010-7-01,0
314150,Mendes Pimentel,2010,8,2010-8-01,0
314150,Mendes Pimentel,2010,9,2010-9-01,0
314150,Mendes Pimentel,2010,10,2010-10-01,1
314150,Mendes Pimentel,2010,11,2010-11-01,0
314150,Mendes Pimentel,2010,12,2010-12-01,0
314190,Minduri,2010,1,2010-1-01,0
314190,Minduri,2010,2,2010-2-01,0
314190,Minduri,2010,3,2010-3-01,2
314190,Minduri,2010,4,2010-4-01,0
314190,Minduri,2010,5,2010-5-01,0
314190,Minduri,2010,6,2010-6-01,0
314190,Minduri,2010,7,2010-7-01,0
314190,Minduri,2010,8,2010-8-01,0
314190,Minduri,2010,9,2010-9-01,1
314190,Minduri,2010,10,2010-10-01,0
314190,Minduri,2010,11,2010-11-01,0
314190,Minduri,2010,12,2010-12-01,0
314210,Miradouro,2010,1,2010-1-01,1
314210,Miradouro,2010,2,2010-2-01,0
314210,Miradouro,2010,3,2010-3-01,1
314210,Miradouro,2010,4,2010-4-01,0
314210,Miradouro,2010,5,2010-5-01,0
314210,Miradouro,2010,6,2010-6-01,0
314210,Miradouro,2010,7,2010-7-01,0
314210,Miradouro,2010,8,2010-8-01,0
314210,Miradouro,2010,9,2010-9-01,0
314210,Miradouro,2010,10,2010-10-01,0
314210,Miradouro,2010,11,2010-11-01,0
314210,Miradouro,2010,12,2010-12-01,0
314290,Monte Azul,2010,1,2010-1-01,0
314290,Monte Azul,2010,2,2010-2-01,0
314290,Monte Azul,2010,3,2010-3-01,1
314290,Monte Azul,2010,4,2010-4-01,0
314290,Monte Azul,2010,5,2010-5-01,0
314290,Monte Azul,2010,6,2010-6-01,0
314290,Monte Azul,2010,7,2010-7-01,1
314290,Monte Azul,2010,8,2010-8-01,0
314290,Monte Azul,2010,9,2010-9-01,0
314290,Monte Azul,2010,10,2010-10-01,0
314290,Monte Azul,2010,11,2010-11-01,1
314290,Monte Azul,2010,12,2010-12-01,0
314300,Monte Belo,2010,1,2010-1-01,0
314300,Monte Belo,2010,2,2010-2-01,0
314300,Monte Belo,2010,3,2010-3-01,0
314300,Monte Belo,2010,4,2010-4-01,0
314300,Monte Belo,2010,5,2010-5-01,0
314300,Monte Belo,2010,6,2010-6-01,0
314300,Monte Belo,2010,7,2010-7-01,0
314300,Monte Belo,2010,8,2010-8-01,0
314300,Monte Belo,2010,9,2010-9-01,1
314300,Monte Belo,2010,10,2010-10-01,0
314300,Monte Belo,2010,11,2010-11-01,0
314300,Monte Belo,2010,12,2010-12-01,0
314310,Monte Carmelo,2010,1,2010-1-01,0
314310,Monte Carmelo,2010,2,2010-2-01,0
314310,Monte Carmelo,2010,3,2010-3-01,0
314310,Monte Carmelo,2010,4,2010-4-01,0
314310,Monte Carmelo,2010,5,2010-5-01,0
314310,Monte Carmelo,2010,6,2010-6-01,0
314310,Monte Carmelo,2010,7,2010-7-01,0
314310,Monte Carmelo,2010,8,2010-8-01,1
314310,Monte Carmelo,2010,9,2010-9-01,3
314310,Monte Carmelo,2010,10,2010-10-01,2
314310,Monte Carmelo,2010,11,2010-11-01,2
314310,Monte Carmelo,2010,12,2010-12-01,1
314340,Monte Sião,2010,1,2010-1-01,1
314340,Monte Sião,2010,2,2010-2-01,0
314340,Monte Sião,2010,3,2010-3-01,0
314340,Monte Sião,2010,4,2010-4-01,0
314340,Monte Sião,2010,5,2010-5-01,0
314340,Monte Sião,2010,6,2010-6-01,0
314340,Monte Sião,2010,7,2010-7-01,1
314340,Monte Sião,2010,8,2010-8-01,0
314340,Monte Sião,2010,9,2010-9-01,0
314340,Monte Sião,2010,10,2010-10-01,0
314340,Monte Sião,2010,11,2010-11-01,0
314340,Monte Sião,2010,12,2010-12-01,0
314330,Montes Claros,2010,1,2010-1-01,15
314330,Montes Claros,2010,2,2010-2-01,5
314330,Montes Claros,2010,3,2010-3-01,5
314330,Montes Claros,2010,4,2010-4-01,4
314330,Montes Claros,2010,5,2010-5-01,2
314330,Montes Claros,2010,6,2010-6-01,7
314330,Montes Claros,2010,7,2010-7-01,8
314330,Montes Claros,2010,8,2010-8-01,8
314330,Montes Claros,2010,9,2010-9-01,9
314330,Montes Claros,2010,10,2010-10-01,5
314330,Montes Claros,2010,11,2010-11-01,4
314330,Montes Claros,2010,12,2010-12-01,11
314380,Munhoz,2010,1,2010-1-01,0
314380,Munhoz,2010,2,2010-2-01,0
314380,Munhoz,2010,3,2010-3-01,0
314380,Munhoz,2010,4,2010-4-01,1
314380,Munhoz,2010,5,2010-5-01,0
314380,Munhoz,2010,6,2010-6-01,0
314380,Munhoz,2010,7,2010-7-01,0
314380,Munhoz,2010,8,2010-8-01,0
314380,Munhoz,2010,9,2010-9-01,0
314380,Munhoz,2010,10,2010-10-01,0
314380,Munhoz,2010,11,2010-11-01,0
314380,Munhoz,2010,12,2010-12-01,0
314390,Muriaé,2010,1,2010-1-01,2
314390,Muriaé,2010,2,2010-2-01,4
314390,Muriaé,2010,3,2010-3-01,6
314390,Muriaé,2010,4,2010-4-01,5
314390,Muriaé,2010,5,2010-5-01,5
314390,Muriaé,2010,6,2010-6-01,3
314390,Muriaé,2010,7,2010-7-01,12
314390,Muriaé,2010,8,2010-8-01,5
314390,Muriaé,2010,9,2010-9-01,2
314390,Muriaé,2010,10,2010-10-01,4
314390,Muriaé,2010,11,2010-11-01,7
314390,Muriaé,2010,12,2010-12-01,8
314400,Mutum,2010,1,2010-1-01,0
314400,Mutum,2010,2,2010-2-01,0
314400,Mutum,2010,3,2010-3-01,0
314400,Mutum,2010,4,2010-4-01,0
314400,Mutum,2010,5,2010-5-01,0
314400,Mutum,2010,6,2010-6-01,0
314400,Mutum,2010,7,2010-7-01,0
314400,Mutum,2010,8,2010-8-01,0
314400,Mutum,2010,9,2010-9-01,2
314400,Mutum,2010,10,2010-10-01,0
314400,Mutum,2010,11,2010-11-01,0
314400,Mutum,2010,12,2010-12-01,0
314430,Nanuque,2010,1,2010-1-01,0
314430,Nanuque,2010,2,2010-2-01,1
314430,Nanuque,2010,3,2010-3-01,0
314430,Nanuque,2010,4,2010-4-01,0
314430,Nanuque,2010,5,2010-5-01,0
314430,Nanuque,2010,6,2010-6-01,0
314430,Nanuque,2010,7,2010-7-01,0
314430,Nanuque,2010,8,2010-8-01,0
314430,Nanuque,2010,9,2010-9-01,0
314430,Nanuque,2010,10,2010-10-01,1
314430,Nanuque,2010,11,2010-11-01,0
314430,Nanuque,2010,12,2010-12-01,0
314440,Natércia,2010,1,2010-1-01,0
314440,Natércia,2010,2,2010-2-01,0
314440,Natércia,2010,3,2010-3-01,0
314440,Natércia,2010,4,2010-4-01,0
314440,Natércia,2010,5,2010-5-01,0
314440,Natércia,2010,6,2010-6-01,0
314440,Natércia,2010,7,2010-7-01,0
314440,Natércia,2010,8,2010-8-01,0
314440,Natércia,2010,9,2010-9-01,1
314440,Natércia,2010,10,2010-10-01,0
314440,Natércia,2010,11,2010-11-01,0
314440,Natércia,2010,12,2010-12-01,1
314450,Nazareno,2010,1,2010-1-01,0
314450,Nazareno,2010,2,2010-2-01,1
314450,Nazareno,2010,3,2010-3-01,1
314450,Nazareno,2010,4,2010-4-01,1
314450,Nazareno,2010,5,2010-5-01,0
314450,Nazareno,2010,6,2010-6-01,2
314450,Nazareno,2010,7,2010-7-01,0
314450,Nazareno,2010,8,2010-8-01,1
314450,Nazareno,2010,9,2010-9-01,0
314450,Nazareno,2010,10,2010-10-01,0
314450,Nazareno,2010,11,2010-11-01,1
314450,Nazareno,2010,12,2010-12-01,0
314460,Nepomuceno,2010,1,2010-1-01,3
314460,Nepomuceno,2010,2,2010-2-01,1
314460,Nepomuceno,2010,3,2010-3-01,2
314460,Nepomuceno,2010,4,2010-4-01,0
314460,Nepomuceno,2010,5,2010-5-01,0
314460,Nepomuceno,2010,6,2010-6-01,1
314460,Nepomuceno,2010,7,2010-7-01,2
314460,Nepomuceno,2010,8,2010-8-01,0
314460,Nepomuceno,2010,9,2010-9-01,1
314460,Nepomuceno,2010,10,2010-10-01,5
314460,Nepomuceno,2010,11,2010-11-01,3
314460,Nepomuceno,2010,12,2010-12-01,5
314470,Nova Era,2010,1,2010-1-01,0
314470,Nova Era,2010,2,2010-2-01,0
314470,Nova Era,2010,3,2010-3-01,0
314470,Nova Era,2010,4,2010-4-01,0
314470,Nova Era,2010,5,2010-5-01,0
314470,Nova Era,2010,6,2010-6-01,1
314470,Nova Era,2010,7,2010-7-01,0
314470,Nova Era,2010,8,2010-8-01,0
314470,Nova Era,2010,9,2010-9-01,0
314470,Nova Era,2010,10,2010-10-01,0
314470,Nova Era,2010,11,2010-11-01,0
314470,Nova Era,2010,12,2010-12-01,0
314520,Nova Serrana,2010,1,2010-1-01,0
314520,Nova Serrana,2010,2,2010-2-01,0
314520,Nova Serrana,2010,3,2010-3-01,0
314520,Nova Serrana,2010,4,2010-4-01,0
314520,Nova Serrana,2010,5,2010-5-01,0
314520,Nova Serrana,2010,6,2010-6-01,0
314520,Nova Serrana,2010,7,2010-7-01,0
314520,Nova Serrana,2010,8,2010-8-01,1
314520,Nova Serrana,2010,9,2010-9-01,1
314520,Nova Serrana,2010,10,2010-10-01,1
314520,Nova Serrana,2010,11,2010-11-01,2
314520,Nova Serrana,2010,12,2010-12-01,4
314530,Novo Cruzeiro,2010,1,2010-1-01,0
314530,Novo Cruzeiro,2010,2,2010-2-01,0
314530,Novo Cruzeiro,2010,3,2010-3-01,0
314530,Novo Cruzeiro,2010,4,2010-4-01,0
314530,Novo Cruzeiro,2010,5,2010-5-01,0
314530,Novo Cruzeiro,2010,6,2010-6-01,0
314530,Novo Cruzeiro,2010,7,2010-7-01,0
314530,Novo Cruzeiro,2010,8,2010-8-01,0
314530,Novo Cruzeiro,2010,9,2010-9-01,0
314530,Novo Cruzeiro,2010,10,2010-10-01,0
314530,Novo Cruzeiro,2010,11,2010-11-01,1
314530,Novo Cruzeiro,2010,12,2010-12-01,0
314540,Olaria,2010,1,2010-1-01,0
314540,Olaria,2010,2,2010-2-01,2
314540,Olaria,2010,3,2010-3-01,0
314540,Olaria,2010,4,2010-4-01,0
314540,Olaria,2010,5,2010-5-01,0
314540,Olaria,2010,6,2010-6-01,0
314540,Olaria,2010,7,2010-7-01,0
314540,Olaria,2010,8,2010-8-01,0
314540,Olaria,2010,9,2010-9-01,0
314540,Olaria,2010,10,2010-10-01,0
314540,Olaria,2010,11,2010-11-01,0
314540,Olaria,2010,12,2010-12-01,1
314545,Olhos-d'Água,2010,1,2010-1-01,0
314545,Olhos-d'Água,2010,2,2010-2-01,0
314545,Olhos-d'Água,2010,3,2010-3-01,0
314545,Olhos-d'Água,2010,4,2010-4-01,0
314545,Olhos-d'Água,2010,5,2010-5-01,0
314545,Olhos-d'Água,2010,6,2010-6-01,0
314545,Olhos-d'Água,2010,7,2010-7-01,0
314545,Olhos-d'Água,2010,8,2010-8-01,0
314545,Olhos-d'Água,2010,9,2010-9-01,0
314545,Olhos-d'Água,2010,10,2010-10-01,1
314545,Olhos-d'Água,2010,11,2010-11-01,0
314545,Olhos-d'Água,2010,12,2010-12-01,0
314560,Oliveira,2010,1,2010-1-01,27
314560,Oliveira,2010,2,2010-2-01,3
314560,Oliveira,2010,3,2010-3-01,0
314560,Oliveira,2010,4,2010-4-01,1
314560,Oliveira,2010,5,2010-5-01,0
314560,Oliveira,2010,6,2010-6-01,0
314560,Oliveira,2010,7,2010-7-01,0
314560,Oliveira,2010,8,2010-8-01,0
314560,Oliveira,2010,9,2010-9-01,0
314560,Oliveira,2010,10,2010-10-01,0
314560,Oliveira,2010,11,2010-11-01,5
314560,Oliveira,2010,12,2010-12-01,2
314580,Onça de Pitangui,2010,1,2010-1-01,2
314580,Onça de Pitangui,2010,2,2010-2-01,0
314580,Onça de Pitangui,2010,3,2010-3-01,0
314580,Onça de Pitangui,2010,4,2010-4-01,0
314580,Onça de Pitangui,2010,5,2010-5-01,0
314580,Onça de Pitangui,2010,6,2010-6-01,0
314580,Onça de Pitangui,2010,7,2010-7-01,1
314580,Onça de Pitangui,2010,8,2010-8-01,0
314580,Onça de Pitangui,2010,9,2010-9-01,0
314580,Onça de Pitangui,2010,10,2010-10-01,0
314580,Onça de Pitangui,2010,11,2010-11-01,0
314580,Onça de Pitangui,2010,12,2010-12-01,0
314585,Oratórios,2010,1,2010-1-01,0
314585,Oratórios,2010,2,2010-2-01,0
314585,Oratórios,2010,3,2010-3-01,1
314585,Oratórios,2010,4,2010-4-01,2
314585,Oratórios,2010,5,2010-5-01,0
314585,Oratórios,2010,6,2010-6-01,0
314585,Oratórios,2010,7,2010-7-01,0
314585,Oratórios,2010,8,2010-8-01,0
314585,Oratórios,2010,9,2010-9-01,0
314585,Oratórios,2010,10,2010-10-01,1
314585,Oratórios,2010,11,2010-11-01,0
314585,Oratórios,2010,12,2010-12-01,0
314587,Orizânia,2010,1,2010-1-01,0
314587,Orizânia,2010,2,2010-2-01,0
314587,Orizânia,2010,3,2010-3-01,0
314587,Orizânia,2010,4,2010-4-01,1
314587,Orizânia,2010,5,2010-5-01,0
314587,Orizânia,2010,6,2010-6-01,0
314587,Orizânia,2010,7,2010-7-01,1
314587,Orizânia,2010,8,2010-8-01,0
314587,Orizânia,2010,9,2010-9-01,1
314587,Orizânia,2010,10,2010-10-01,0
314587,Orizânia,2010,11,2010-11-01,0
314587,Orizânia,2010,12,2010-12-01,0
314590,Ouro Branco,2010,1,2010-1-01,2
314590,Ouro Branco,2010,2,2010-2-01,0
314590,Ouro Branco,2010,3,2010-3-01,0
314590,Ouro Branco,2010,4,2010-4-01,0
314590,Ouro Branco,2010,5,2010-5-01,0
314590,Ouro Branco,2010,6,2010-6-01,0
314590,Ouro Branco,2010,7,2010-7-01,0
314590,Ouro Branco,2010,8,2010-8-01,0
314590,Ouro Branco,2010,9,2010-9-01,0
314590,Ouro Branco,2010,10,2010-10-01,0
314590,Ouro Branco,2010,11,2010-11-01,0
314590,Ouro Branco,2010,12,2010-12-01,0
314600,Ouro Fino,2010,1,2010-1-01,0
314600,Ouro Fino,2010,2,2010-2-01,0
314600,Ouro Fino,2010,3,2010-3-01,0
314600,Ouro Fino,2010,4,2010-4-01,0
314600,Ouro Fino,2010,5,2010-5-01,0
314600,Ouro Fino,2010,6,2010-6-01,0
314600,Ouro Fino,2010,7,2010-7-01,1
314600,Ouro Fino,2010,8,2010-8-01,1
314600,Ouro Fino,2010,9,2010-9-01,2
314600,Ouro Fino,2010,10,2010-10-01,3
314600,Ouro Fino,2010,11,2010-11-01,0
314600,Ouro Fino,2010,12,2010-12-01,1
314620,Ouro Verde de Minas,2010,1,2010-1-01,0
314620,Ouro Verde de Minas,2010,2,2010-2-01,0
314620,Ouro Verde de Minas,2010,3,2010-3-01,0
314620,Ouro Verde de Minas,2010,4,2010-4-01,0
314620,Ouro Verde de Minas,2010,5,2010-5-01,0
314620,Ouro Verde de Minas,2010,6,2010-6-01,0
314620,Ouro Verde de Minas,2010,7,2010-7-01,0
314620,Ouro Verde de Minas,2010,8,2010-8-01,0
314620,Ouro Verde de Minas,2010,9,2010-9-01,1
314620,Ouro Verde de Minas,2010,10,2010-10-01,0
314620,Ouro Verde de Minas,2010,11,2010-11-01,0
314620,Ouro Verde de Minas,2010,12,2010-12-01,0
314650,Pains,2010,1,2010-1-01,0
314650,Pains,2010,2,2010-2-01,1
314650,Pains,2010,3,2010-3-01,0
314650,Pains,2010,4,2010-4-01,0
314650,Pains,2010,5,2010-5-01,0
314650,Pains,2010,6,2010-6-01,0
314650,Pains,2010,7,2010-7-01,1
314650,Pains,2010,8,2010-8-01,0
314650,Pains,2010,9,2010-9-01,1
314650,Pains,2010,10,2010-10-01,0
314650,Pains,2010,11,2010-11-01,0
314650,Pains,2010,12,2010-12-01,0
314690,Papagaios,2010,1,2010-1-01,0
314690,Papagaios,2010,2,2010-2-01,0
314690,Papagaios,2010,3,2010-3-01,1
314690,Papagaios,2010,4,2010-4-01,0
314690,Papagaios,2010,5,2010-5-01,0
314690,Papagaios,2010,6,2010-6-01,0
314690,Papagaios,2010,7,2010-7-01,0
314690,Papagaios,2010,8,2010-8-01,0
314690,Papagaios,2010,9,2010-9-01,0
314690,Papagaios,2010,10,2010-10-01,0
314690,Papagaios,2010,11,2010-11-01,0
314690,Papagaios,2010,12,2010-12-01,0
314710,Pará de Minas,2010,1,2010-1-01,34
314710,Pará de Minas,2010,2,2010-2-01,25
314710,Pará de Minas,2010,3,2010-3-01,7
314710,Pará de Minas,2010,4,2010-4-01,11
314710,Pará de Minas,2010,5,2010-5-01,8
314710,Pará de Minas,2010,6,2010-6-01,15
314710,Pará de Minas,2010,7,2010-7-01,16
314710,Pará de Minas,2010,8,2010-8-01,16
314710,Pará de Minas,2010,9,2010-9-01,17
314710,Pará de Minas,2010,10,2010-10-01,6
314710,Pará de Minas,2010,11,2010-11-01,18
314710,Pará de Minas,2010,12,2010-12-01,16
314700,Paracatu,2010,1,2010-1-01,10
314700,Paracatu,2010,2,2010-2-01,0
314700,Paracatu,2010,3,2010-3-01,2
314700,Paracatu,2010,4,2010-4-01,0
314700,Paracatu,2010,5,2010-5-01,1
314700,Paracatu,2010,6,2010-6-01,4
314700,Paracatu,2010,7,2010-7-01,7
314700,Paracatu,2010,8,2010-8-01,2
314700,Paracatu,2010,9,2010-9-01,7
314700,Paracatu,2010,10,2010-10-01,1
314700,Paracatu,2010,11,2010-11-01,5
314700,Paracatu,2010,12,2010-12-01,6
314720,Paraguaçu,2010,1,2010-1-01,0
314720,Paraguaçu,2010,2,2010-2-01,0
314720,Paraguaçu,2010,3,2010-3-01,0
314720,Paraguaçu,2010,4,2010-4-01,0
314720,Paraguaçu,2010,5,2010-5-01,0
314720,Paraguaçu,2010,6,2010-6-01,0
314720,Paraguaçu,2010,7,2010-7-01,0
314720,Paraguaçu,2010,8,2010-8-01,0
314720,Paraguaçu,2010,9,2010-9-01,1
314720,Paraguaçu,2010,10,2010-10-01,0
314720,Paraguaçu,2010,11,2010-11-01,0
314720,Paraguaçu,2010,12,2010-12-01,0
314730,Paraisópolis,2010,1,2010-1-01,0
314730,Paraisópolis,2010,2,2010-2-01,0
314730,Paraisópolis,2010,3,2010-3-01,0
314730,Paraisópolis,2010,4,2010-4-01,0
314730,Paraisópolis,2010,5,2010-5-01,0
314730,Paraisópolis,2010,6,2010-6-01,0
314730,Paraisópolis,2010,7,2010-7-01,0
314730,Paraisópolis,2010,8,2010-8-01,0
314730,Paraisópolis,2010,9,2010-9-01,0
314730,Paraisópolis,2010,10,2010-10-01,0
314730,Paraisópolis,2010,11,2010-11-01,2
314730,Paraisópolis,2010,12,2010-12-01,0
314740,Paraopeba,2010,1,2010-1-01,3
314740,Paraopeba,2010,2,2010-2-01,0
314740,Paraopeba,2010,3,2010-3-01,2
314740,Paraopeba,2010,4,2010-4-01,1
314740,Paraopeba,2010,5,2010-5-01,3
314740,Paraopeba,2010,6,2010-6-01,1
314740,Paraopeba,2010,7,2010-7-01,1
314740,Paraopeba,2010,8,2010-8-01,0
314740,Paraopeba,2010,9,2010-9-01,4
314740,Paraopeba,2010,10,2010-10-01,2
314740,Paraopeba,2010,11,2010-11-01,1
314740,Paraopeba,2010,12,2010-12-01,0
314760,Passa Quatro,2010,1,2010-1-01,1
314760,Passa Quatro,2010,2,2010-2-01,3
314760,Passa Quatro,2010,3,2010-3-01,1
314760,Passa Quatro,2010,4,2010-4-01,0
314760,Passa Quatro,2010,5,2010-5-01,3
314760,Passa Quatro,2010,6,2010-6-01,3
314760,Passa Quatro,2010,7,2010-7-01,1
314760,Passa Quatro,2010,8,2010-8-01,1
314760,Passa Quatro,2010,9,2010-9-01,3
314760,Passa Quatro,2010,10,2010-10-01,0
314760,Passa Quatro,2010,11,2010-11-01,0
314760,Passa Quatro,2010,12,2010-12-01,2
314770,Passa Tempo,2010,1,2010-1-01,1
314770,Passa Tempo,2010,2,2010-2-01,1
314770,Passa Tempo,2010,3,2010-3-01,0
314770,Passa Tempo,2010,4,2010-4-01,1
314770,Passa Tempo,2010,5,2010-5-01,0
314770,Passa Tempo,2010,6,2010-6-01,1
314770,Passa Tempo,2010,7,2010-7-01,0
314770,Passa Tempo,2010,8,2010-8-01,1
314770,Passa Tempo,2010,9,2010-9-01,0
314770,Passa Tempo,2010,10,2010-10-01,0
314770,Passa Tempo,2010,11,2010-11-01,0
314770,Passa Tempo,2010,12,2010-12-01,0
314750,Passabém,2010,1,2010-1-01,0
314750,Passabém,2010,2,2010-2-01,0
314750,Passabém,2010,3,2010-3-01,0
314750,Passabém,2010,4,2010-4-01,0
314750,Passabém,2010,5,2010-5-01,0
314750,Passabém,2010,6,2010-6-01,0
314750,Passabém,2010,7,2010-7-01,0
314750,Passabém,2010,8,2010-8-01,0
314750,Passabém,2010,9,2010-9-01,0
314750,Passabém,2010,10,2010-10-01,0
314750,Passabém,2010,11,2010-11-01,0
314750,Passabém,2010,12,2010-12-01,1
314790,Passos,2010,1,2010-1-01,1
314790,Passos,2010,2,2010-2-01,0
314790,Passos,2010,3,2010-3-01,0
314790,Passos,2010,4,2010-4-01,0
314790,Passos,2010,5,2010-5-01,0
314790,Passos,2010,6,2010-6-01,3
314790,Passos,2010,7,2010-7-01,2
314790,Passos,2010,8,2010-8-01,2
314790,Passos,2010,9,2010-9-01,0
314790,Passos,2010,10,2010-10-01,0
314790,Passos,2010,11,2010-11-01,0
314790,Passos,2010,12,2010-12-01,0
314800,Patos de Minas,2010,1,2010-1-01,38
314800,Patos de Minas,2010,2,2010-2-01,30
314800,Patos de Minas,2010,3,2010-3-01,35
314800,Patos de Minas,2010,4,2010-4-01,31
314800,Patos de Minas,2010,5,2010-5-01,19
314800,Patos de Minas,2010,6,2010-6-01,18
314800,Patos de Minas,2010,7,2010-7-01,28
314800,Patos de Minas,2010,8,2010-8-01,25
314800,Patos de Minas,2010,9,2010-9-01,36
314800,Patos de Minas,2010,10,2010-10-01,27
314800,Patos de Minas,2010,11,2010-11-01,26
314800,Patos de Minas,2010,12,2010-12-01,32
314810,Patrocínio,2010,1,2010-1-01,0
314810,Patrocínio,2010,2,2010-2-01,1
314810,Patrocínio,2010,3,2010-3-01,0
314810,Patrocínio,2010,4,2010-4-01,0
314810,Patrocínio,2010,5,2010-5-01,2
314810,Patrocínio,2010,6,2010-6-01,0
314810,Patrocínio,2010,7,2010-7-01,0
314810,Patrocínio,2010,8,2010-8-01,2
314810,Patrocínio,2010,9,2010-9-01,1
314810,Patrocínio,2010,10,2010-10-01,1
314810,Patrocínio,2010,11,2010-11-01,5
314810,Patrocínio,2010,12,2010-12-01,7
314820,Patrocínio do Muriaé,2010,1,2010-1-01,0
