codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hanseniase
313190,Itabirito,2013,6,2013-6-01,0
313190,Itabirito,2013,7,2013-7-01,0
313190,Itabirito,2013,8,2013-8-01,0
313190,Itabirito,2013,9,2013-9-01,1
313190,Itabirito,2013,10,2013-10-01,0
313190,Itabirito,2013,11,2013-11-01,0
313190,Itabirito,2013,12,2013-12-01,0
313200,Itacambira,2013,1,2013-1-01,0
313200,Itacambira,2013,2,2013-2-01,1
313200,Itacambira,2013,3,2013-3-01,0
313200,Itacambira,2013,4,2013-4-01,0
313200,Itacambira,2013,5,2013-5-01,0
313200,Itacambira,2013,6,2013-6-01,0
313200,Itacambira,2013,7,2013-7-01,0
313200,Itacambira,2013,8,2013-8-01,0
313200,Itacambira,2013,9,2013-9-01,0
313200,Itacambira,2013,10,2013-10-01,0
313200,Itacambira,2013,11,2013-11-01,0
313200,Itacambira,2013,12,2013-12-01,0
313210,Itacarambi,2013,1,2013-1-01,0
313210,Itacarambi,2013,2,2013-2-01,1
313210,Itacarambi,2013,3,2013-3-01,0
313210,Itacarambi,2013,4,2013-4-01,2
313210,Itacarambi,2013,5,2013-5-01,1
313210,Itacarambi,2013,6,2013-6-01,0
313210,Itacarambi,2013,7,2013-7-01,2
313210,Itacarambi,2013,8,2013-8-01,2
313210,Itacarambi,2013,9,2013-9-01,2
313210,Itacarambi,2013,10,2013-10-01,1
313210,Itacarambi,2013,11,2013-11-01,0
313210,Itacarambi,2013,12,2013-12-01,1
313220,Itaguara,2013,1,2013-1-01,0
313220,Itaguara,2013,2,2013-2-01,0
313220,Itaguara,2013,3,2013-3-01,0
313220,Itaguara,2013,4,2013-4-01,0
313220,Itaguara,2013,5,2013-5-01,0
313220,Itaguara,2013,6,2013-6-01,1
313220,Itaguara,2013,7,2013-7-01,0
313220,Itaguara,2013,8,2013-8-01,0
313220,Itaguara,2013,9,2013-9-01,0
313220,Itaguara,2013,10,2013-10-01,0
313220,Itaguara,2013,11,2013-11-01,0
313220,Itaguara,2013,12,2013-12-01,0
313250,Itamarandiba,2013,1,2013-1-01,0
313250,Itamarandiba,2013,2,2013-2-01,0
313250,Itamarandiba,2013,3,2013-3-01,0
313250,Itamarandiba,2013,4,2013-4-01,0
313250,Itamarandiba,2013,5,2013-5-01,0
313250,Itamarandiba,2013,6,2013-6-01,1
313250,Itamarandiba,2013,7,2013-7-01,0
313250,Itamarandiba,2013,8,2013-8-01,0
313250,Itamarandiba,2013,9,2013-9-01,0
313250,Itamarandiba,2013,10,2013-10-01,0
313250,Itamarandiba,2013,11,2013-11-01,0
313250,Itamarandiba,2013,12,2013-12-01,0
313260,Itamarati de Minas,2013,1,2013-1-01,0
313260,Itamarati de Minas,2013,2,2013-2-01,0
313260,Itamarati de Minas,2013,3,2013-3-01,0
313260,Itamarati de Minas,2013,4,2013-4-01,0
313260,Itamarati de Minas,2013,5,2013-5-01,0
313260,Itamarati de Minas,2013,6,2013-6-01,0
313260,Itamarati de Minas,2013,7,2013-7-01,0
313260,Itamarati de Minas,2013,8,2013-8-01,1
313260,Itamarati de Minas,2013,9,2013-9-01,0
313260,Itamarati de Minas,2013,10,2013-10-01,0
313260,Itamarati de Minas,2013,11,2013-11-01,0
313260,Itamarati de Minas,2013,12,2013-12-01,0
313270,Itambacuri,2013,1,2013-1-01,1
313270,Itambacuri,2013,2,2013-2-01,0
313270,Itambacuri,2013,3,2013-3-01,1
313270,Itambacuri,2013,4,2013-4-01,1
313270,Itambacuri,2013,5,2013-5-01,1
313270,Itambacuri,2013,6,2013-6-01,0
313270,Itambacuri,2013,7,2013-7-01,1
313270,Itambacuri,2013,8,2013-8-01,1
313270,Itambacuri,2013,9,2013-9-01,0
313270,Itambacuri,2013,10,2013-10-01,3
313270,Itambacuri,2013,11,2013-11-01,0
313270,Itambacuri,2013,12,2013-12-01,1
313320,Itanhomi,2013,1,2013-1-01,1
313320,Itanhomi,2013,2,2013-2-01,0
313320,Itanhomi,2013,3,2013-3-01,0
313320,Itanhomi,2013,4,2013-4-01,1
313320,Itanhomi,2013,5,2013-5-01,0
313320,Itanhomi,2013,6,2013-6-01,0
313320,Itanhomi,2013,7,2013-7-01,0
313320,Itanhomi,2013,8,2013-8-01,2
313320,Itanhomi,2013,9,2013-9-01,0
313320,Itanhomi,2013,10,2013-10-01,2
313320,Itanhomi,2013,11,2013-11-01,0
313320,Itanhomi,2013,12,2013-12-01,0
313330,Itaobim,2013,1,2013-1-01,4
313330,Itaobim,2013,2,2013-2-01,0
313330,Itaobim,2013,3,2013-3-01,1
313330,Itaobim,2013,4,2013-4-01,0
313330,Itaobim,2013,5,2013-5-01,0
313330,Itaobim,2013,6,2013-6-01,1
313330,Itaobim,2013,7,2013-7-01,1
313330,Itaobim,2013,8,2013-8-01,0
313330,Itaobim,2013,9,2013-9-01,0
313330,Itaobim,2013,10,2013-10-01,0
313330,Itaobim,2013,11,2013-11-01,0
313330,Itaobim,2013,12,2013-12-01,0
313360,Itapeva,2013,1,2013-1-01,0
313360,Itapeva,2013,2,2013-2-01,1
313360,Itapeva,2013,3,2013-3-01,0
313360,Itapeva,2013,4,2013-4-01,0
313360,Itapeva,2013,5,2013-5-01,0
313360,Itapeva,2013,6,2013-6-01,0
313360,Itapeva,2013,7,2013-7-01,0
313360,Itapeva,2013,8,2013-8-01,0
313360,Itapeva,2013,9,2013-9-01,0
313360,Itapeva,2013,10,2013-10-01,0
313360,Itapeva,2013,11,2013-11-01,0
313360,Itapeva,2013,12,2013-12-01,0
313375,Itaú de Minas,2013,1,2013-1-01,0
313375,Itaú de Minas,2013,2,2013-2-01,0
313375,Itaú de Minas,2013,3,2013-3-01,0
313375,Itaú de Minas,2013,4,2013-4-01,0
313375,Itaú de Minas,2013,5,2013-5-01,0
313375,Itaú de Minas,2013,6,2013-6-01,0
313375,Itaú de Minas,2013,7,2013-7-01,0
313375,Itaú de Minas,2013,8,2013-8-01,1
313375,Itaú de Minas,2013,9,2013-9-01,1
313375,Itaú de Minas,2013,10,2013-10-01,0
313375,Itaú de Minas,2013,11,2013-11-01,0
313375,Itaú de Minas,2013,12,2013-12-01,0
313380,Itaúna,2013,1,2013-1-01,0
313380,Itaúna,2013,2,2013-2-01,1
313380,Itaúna,2013,3,2013-3-01,0
313380,Itaúna,2013,4,2013-4-01,0
313380,Itaúna,2013,5,2013-5-01,0
313380,Itaúna,2013,6,2013-6-01,0
313380,Itaúna,2013,7,2013-7-01,0
313380,Itaúna,2013,8,2013-8-01,0
313380,Itaúna,2013,9,2013-9-01,0
313380,Itaúna,2013,10,2013-10-01,0
313380,Itaúna,2013,11,2013-11-01,0
313380,Itaúna,2013,12,2013-12-01,1
313400,Itinga,2013,1,2013-1-01,3
313400,Itinga,2013,2,2013-2-01,0
313400,Itinga,2013,3,2013-3-01,1
313400,Itinga,2013,4,2013-4-01,0
313400,Itinga,2013,5,2013-5-01,0
313400,Itinga,2013,6,2013-6-01,0
313400,Itinga,2013,7,2013-7-01,0
313400,Itinga,2013,8,2013-8-01,4
313400,Itinga,2013,9,2013-9-01,0
313400,Itinga,2013,10,2013-10-01,0
313400,Itinga,2013,11,2013-11-01,0
313400,Itinga,2013,12,2013-12-01,0
313420,Ituiutaba,2013,1,2013-1-01,2
313420,Ituiutaba,2013,2,2013-2-01,1
313420,Ituiutaba,2013,3,2013-3-01,1
313420,Ituiutaba,2013,4,2013-4-01,1
313420,Ituiutaba,2013,5,2013-5-01,2
313420,Ituiutaba,2013,6,2013-6-01,3
313420,Ituiutaba,2013,7,2013-7-01,2
313420,Ituiutaba,2013,8,2013-8-01,1
313420,Ituiutaba,2013,9,2013-9-01,2
313420,Ituiutaba,2013,10,2013-10-01,2
313420,Ituiutaba,2013,11,2013-11-01,0
313420,Ituiutaba,2013,12,2013-12-01,1
313440,Iturama,2013,1,2013-1-01,1
313440,Iturama,2013,2,2013-2-01,1
313440,Iturama,2013,3,2013-3-01,0
313440,Iturama,2013,4,2013-4-01,1
313440,Iturama,2013,5,2013-5-01,1
313440,Iturama,2013,6,2013-6-01,1
313440,Iturama,2013,7,2013-7-01,1
313440,Iturama,2013,8,2013-8-01,2
313440,Iturama,2013,9,2013-9-01,0
313440,Iturama,2013,10,2013-10-01,4
313440,Iturama,2013,11,2013-11-01,2
313440,Iturama,2013,12,2013-12-01,0
313470,Jacinto,2013,1,2013-1-01,0
313470,Jacinto,2013,2,2013-2-01,1
313470,Jacinto,2013,3,2013-3-01,0
313470,Jacinto,2013,4,2013-4-01,1
313470,Jacinto,2013,5,2013-5-01,0
313470,Jacinto,2013,6,2013-6-01,0
313470,Jacinto,2013,7,2013-7-01,0
313470,Jacinto,2013,8,2013-8-01,0
313470,Jacinto,2013,9,2013-9-01,0
313470,Jacinto,2013,10,2013-10-01,0
313470,Jacinto,2013,11,2013-11-01,0
313470,Jacinto,2013,12,2013-12-01,0
313490,Jacutinga,2013,1,2013-1-01,0
313490,Jacutinga,2013,2,2013-2-01,0
313490,Jacutinga,2013,3,2013-3-01,0
313490,Jacutinga,2013,4,2013-4-01,0
313490,Jacutinga,2013,5,2013-5-01,0
313490,Jacutinga,2013,6,2013-6-01,0
313490,Jacutinga,2013,7,2013-7-01,0
313490,Jacutinga,2013,8,2013-8-01,0
313490,Jacutinga,2013,9,2013-9-01,0
313490,Jacutinga,2013,10,2013-10-01,2
313490,Jacutinga,2013,11,2013-11-01,0
313490,Jacutinga,2013,12,2013-12-01,0
313505,Jaíba,2013,1,2013-1-01,0
313505,Jaíba,2013,2,2013-2-01,0
313505,Jaíba,2013,3,2013-3-01,0
313505,Jaíba,2013,4,2013-4-01,0
313505,Jaíba,2013,5,2013-5-01,0
313505,Jaíba,2013,6,2013-6-01,0
313505,Jaíba,2013,7,2013-7-01,0
313505,Jaíba,2013,8,2013-8-01,1
313505,Jaíba,2013,9,2013-9-01,0
313505,Jaíba,2013,10,2013-10-01,0
313505,Jaíba,2013,11,2013-11-01,0
313505,Jaíba,2013,12,2013-12-01,0
313510,Janaúba,2013,1,2013-1-01,0
313510,Janaúba,2013,2,2013-2-01,0
313510,Janaúba,2013,3,2013-3-01,1
313510,Janaúba,2013,4,2013-4-01,0
313510,Janaúba,2013,5,2013-5-01,0
313510,Janaúba,2013,6,2013-6-01,1
313510,Janaúba,2013,7,2013-7-01,2
313510,Janaúba,2013,8,2013-8-01,0
313510,Janaúba,2013,9,2013-9-01,0
313510,Janaúba,2013,10,2013-10-01,0
313510,Janaúba,2013,11,2013-11-01,0
313510,Janaúba,2013,12,2013-12-01,0
313520,Januária,2013,1,2013-1-01,0
313520,Januária,2013,2,2013-2-01,3
313520,Januária,2013,3,2013-3-01,0
313520,Januária,2013,4,2013-4-01,4
313520,Januária,2013,5,2013-5-01,1
313520,Januária,2013,6,2013-6-01,1
313520,Januária,2013,7,2013-7-01,1
313520,Januária,2013,8,2013-8-01,0
313520,Januária,2013,9,2013-9-01,1
313520,Januária,2013,10,2013-10-01,1
313520,Januária,2013,11,2013-11-01,1
313520,Januária,2013,12,2013-12-01,1
313570,Jequitibá,2013,1,2013-1-01,0
313570,Jequitibá,2013,2,2013-2-01,0
313570,Jequitibá,2013,3,2013-3-01,0
313570,Jequitibá,2013,4,2013-4-01,0
313570,Jequitibá,2013,5,2013-5-01,0
313570,Jequitibá,2013,6,2013-6-01,0
313570,Jequitibá,2013,7,2013-7-01,0
313570,Jequitibá,2013,8,2013-8-01,0
313570,Jequitibá,2013,9,2013-9-01,0
313570,Jequitibá,2013,10,2013-10-01,0
313570,Jequitibá,2013,11,2013-11-01,1
313570,Jequitibá,2013,12,2013-12-01,1
313580,Jequitinhonha,2013,1,2013-1-01,0
313580,Jequitinhonha,2013,2,2013-2-01,0
313580,Jequitinhonha,2013,3,2013-3-01,0
313580,Jequitinhonha,2013,4,2013-4-01,0
313580,Jequitinhonha,2013,5,2013-5-01,1
313580,Jequitinhonha,2013,6,2013-6-01,0
313580,Jequitinhonha,2013,7,2013-7-01,0
313580,Jequitinhonha,2013,8,2013-8-01,3
313580,Jequitinhonha,2013,9,2013-9-01,1
313580,Jequitinhonha,2013,10,2013-10-01,0
313580,Jequitinhonha,2013,11,2013-11-01,2
313580,Jequitinhonha,2013,12,2013-12-01,0
313600,Joaíma,2013,1,2013-1-01,0
313600,Joaíma,2013,2,2013-2-01,0
313600,Joaíma,2013,3,2013-3-01,0
313600,Joaíma,2013,4,2013-4-01,2
313600,Joaíma,2013,5,2013-5-01,0
313600,Joaíma,2013,6,2013-6-01,0
313600,Joaíma,2013,7,2013-7-01,0
313600,Joaíma,2013,8,2013-8-01,0
313600,Joaíma,2013,9,2013-9-01,0
313600,Joaíma,2013,10,2013-10-01,1
313600,Joaíma,2013,11,2013-11-01,0
313600,Joaíma,2013,12,2013-12-01,0
313620,João Monlevade,2013,1,2013-1-01,0
313620,João Monlevade,2013,2,2013-2-01,0
313620,João Monlevade,2013,3,2013-3-01,1
313620,João Monlevade,2013,4,2013-4-01,0
313620,João Monlevade,2013,5,2013-5-01,0
313620,João Monlevade,2013,6,2013-6-01,0
313620,João Monlevade,2013,7,2013-7-01,0
313620,João Monlevade,2013,8,2013-8-01,0
313620,João Monlevade,2013,9,2013-9-01,0
313620,João Monlevade,2013,10,2013-10-01,0
313620,João Monlevade,2013,11,2013-11-01,0
313620,João Monlevade,2013,12,2013-12-01,0
313630,João Pinheiro,2013,1,2013-1-01,0
313630,João Pinheiro,2013,2,2013-2-01,1
313630,João Pinheiro,2013,3,2013-3-01,1
313630,João Pinheiro,2013,4,2013-4-01,0
313630,João Pinheiro,2013,5,2013-5-01,0
313630,João Pinheiro,2013,6,2013-6-01,0
313630,João Pinheiro,2013,7,2013-7-01,2
313630,João Pinheiro,2013,8,2013-8-01,2
313630,João Pinheiro,2013,9,2013-9-01,2
313630,João Pinheiro,2013,10,2013-10-01,0
313630,João Pinheiro,2013,11,2013-11-01,1
313630,João Pinheiro,2013,12,2013-12-01,2
313650,Jordânia,2013,1,2013-1-01,0
313650,Jordânia,2013,2,2013-2-01,2
313650,Jordânia,2013,3,2013-3-01,1
313650,Jordânia,2013,4,2013-4-01,0
313650,Jordânia,2013,5,2013-5-01,0
313650,Jordânia,2013,6,2013-6-01,0
313650,Jordânia,2013,7,2013-7-01,1
313650,Jordânia,2013,8,2013-8-01,0
313650,Jordânia,2013,9,2013-9-01,0
313650,Jordânia,2013,10,2013-10-01,0
313650,Jordânia,2013,11,2013-11-01,0
313650,Jordânia,2013,12,2013-12-01,0
313652,José Gonçalves de Minas,2013,1,2013-1-01,0
313652,José Gonçalves de Minas,2013,2,2013-2-01,0
313652,José Gonçalves de Minas,2013,3,2013-3-01,0
313652,José Gonçalves de Minas,2013,4,2013-4-01,0
313652,José Gonçalves de Minas,2013,5,2013-5-01,0
313652,José Gonçalves de Minas,2013,6,2013-6-01,0
313652,José Gonçalves de Minas,2013,7,2013-7-01,0
313652,José Gonçalves de Minas,2013,8,2013-8-01,0
313652,José Gonçalves de Minas,2013,9,2013-9-01,1
313652,José Gonçalves de Minas,2013,10,2013-10-01,0
313652,José Gonçalves de Minas,2013,11,2013-11-01,0
313652,José Gonçalves de Minas,2013,12,2013-12-01,0
313665,Juatuba,2013,1,2013-1-01,0
313665,Juatuba,2013,2,2013-2-01,0
313665,Juatuba,2013,3,2013-3-01,0
313665,Juatuba,2013,4,2013-4-01,0
313665,Juatuba,2013,5,2013-5-01,0
313665,Juatuba,2013,6,2013-6-01,0
313665,Juatuba,2013,7,2013-7-01,0
313665,Juatuba,2013,8,2013-8-01,0
313665,Juatuba,2013,9,2013-9-01,0
313665,Juatuba,2013,10,2013-10-01,0
313665,Juatuba,2013,11,2013-11-01,0
313665,Juatuba,2013,12,2013-12-01,1
313670,Juiz de Fora,2013,1,2013-1-01,0
313670,Juiz de Fora,2013,2,2013-2-01,0
313670,Juiz de Fora,2013,3,2013-3-01,0
313670,Juiz de Fora,2013,4,2013-4-01,2
313670,Juiz de Fora,2013,5,2013-5-01,1
313670,Juiz de Fora,2013,6,2013-6-01,0
313670,Juiz de Fora,2013,7,2013-7-01,2
313670,Juiz de Fora,2013,8,2013-8-01,1
313670,Juiz de Fora,2013,9,2013-9-01,1
313670,Juiz de Fora,2013,10,2013-10-01,2
313670,Juiz de Fora,2013,11,2013-11-01,1
313670,Juiz de Fora,2013,12,2013-12-01,1
313690,Juruaia,2013,1,2013-1-01,0
313690,Juruaia,2013,2,2013-2-01,0
313690,Juruaia,2013,3,2013-3-01,0
313690,Juruaia,2013,4,2013-4-01,0
313690,Juruaia,2013,5,2013-5-01,0
313690,Juruaia,2013,6,2013-6-01,0
313690,Juruaia,2013,7,2013-7-01,0
313690,Juruaia,2013,8,2013-8-01,1
313690,Juruaia,2013,9,2013-9-01,0
313690,Juruaia,2013,10,2013-10-01,0
313690,Juruaia,2013,11,2013-11-01,0
313690,Juruaia,2013,12,2013-12-01,0
313720,Lagoa da Prata,2013,1,2013-1-01,0
313720,Lagoa da Prata,2013,2,2013-2-01,2
313720,Lagoa da Prata,2013,3,2013-3-01,3
313720,Lagoa da Prata,2013,4,2013-4-01,0
313720,Lagoa da Prata,2013,5,2013-5-01,0
313720,Lagoa da Prata,2013,6,2013-6-01,0
313720,Lagoa da Prata,2013,7,2013-7-01,1
313720,Lagoa da Prata,2013,8,2013-8-01,1
313720,Lagoa da Prata,2013,9,2013-9-01,0
313720,Lagoa da Prata,2013,10,2013-10-01,3
313720,Lagoa da Prata,2013,11,2013-11-01,0
313720,Lagoa da Prata,2013,12,2013-12-01,0
313750,Lagoa Formosa,2013,1,2013-1-01,0
313750,Lagoa Formosa,2013,2,2013-2-01,3
313750,Lagoa Formosa,2013,3,2013-3-01,0
313750,Lagoa Formosa,2013,4,2013-4-01,0
313750,Lagoa Formosa,2013,5,2013-5-01,1
313750,Lagoa Formosa,2013,6,2013-6-01,0
313750,Lagoa Formosa,2013,7,2013-7-01,0
313750,Lagoa Formosa,2013,8,2013-8-01,0
313750,Lagoa Formosa,2013,9,2013-9-01,1
313750,Lagoa Formosa,2013,10,2013-10-01,0
313750,Lagoa Formosa,2013,11,2013-11-01,0
313750,Lagoa Formosa,2013,12,2013-12-01,0
313760,Lagoa Santa,2013,1,2013-1-01,0
313760,Lagoa Santa,2013,2,2013-2-01,1
313760,Lagoa Santa,2013,3,2013-3-01,1
313760,Lagoa Santa,2013,4,2013-4-01,0
313760,Lagoa Santa,2013,5,2013-5-01,0
313760,Lagoa Santa,2013,6,2013-6-01,0
313760,Lagoa Santa,2013,7,2013-7-01,0
313760,Lagoa Santa,2013,8,2013-8-01,0
313760,Lagoa Santa,2013,9,2013-9-01,0
313760,Lagoa Santa,2013,10,2013-10-01,0
313760,Lagoa Santa,2013,11,2013-11-01,0
313760,Lagoa Santa,2013,12,2013-12-01,0
313810,Lassance,2013,1,2013-1-01,0
313810,Lassance,2013,2,2013-2-01,1
313810,Lassance,2013,3,2013-3-01,0
313810,Lassance,2013,4,2013-4-01,0
313810,Lassance,2013,5,2013-5-01,0
313810,Lassance,2013,6,2013-6-01,0
313810,Lassance,2013,7,2013-7-01,0
313810,Lassance,2013,8,2013-8-01,0
313810,Lassance,2013,9,2013-9-01,0
313810,Lassance,2013,10,2013-10-01,1
313810,Lassance,2013,11,2013-11-01,0
313810,Lassance,2013,12,2013-12-01,0
313820,Lavras,2013,1,2013-1-01,0
313820,Lavras,2013,2,2013-2-01,0
313820,Lavras,2013,3,2013-3-01,0
313820,Lavras,2013,4,2013-4-01,0
313820,Lavras,2013,5,2013-5-01,0
313820,Lavras,2013,6,2013-6-01,1
313820,Lavras,2013,7,2013-7-01,0
313820,Lavras,2013,8,2013-8-01,0
313820,Lavras,2013,9,2013-9-01,1
313820,Lavras,2013,10,2013-10-01,1
313820,Lavras,2013,11,2013-11-01,0
313820,Lavras,2013,12,2013-12-01,0
313840,Leopoldina,2013,1,2013-1-01,0
313840,Leopoldina,2013,2,2013-2-01,0
313840,Leopoldina,2013,3,2013-3-01,0
313840,Leopoldina,2013,4,2013-4-01,2
313840,Leopoldina,2013,5,2013-5-01,0
313840,Leopoldina,2013,6,2013-6-01,0
313840,Leopoldina,2013,7,2013-7-01,0
313840,Leopoldina,2013,8,2013-8-01,0
313840,Leopoldina,2013,9,2013-9-01,0
313840,Leopoldina,2013,10,2013-10-01,0
313840,Leopoldina,2013,11,2013-11-01,0
313840,Leopoldina,2013,12,2013-12-01,0
313862,Limeira do Oeste,2013,1,2013-1-01,1
313862,Limeira do Oeste,2013,2,2013-2-01,0
313862,Limeira do Oeste,2013,3,2013-3-01,1
313862,Limeira do Oeste,2013,4,2013-4-01,0
313862,Limeira do Oeste,2013,5,2013-5-01,0
313862,Limeira do Oeste,2013,6,2013-6-01,0
313862,Limeira do Oeste,2013,7,2013-7-01,0
313862,Limeira do Oeste,2013,8,2013-8-01,0
313862,Limeira do Oeste,2013,9,2013-9-01,0
313862,Limeira do Oeste,2013,10,2013-10-01,1
313862,Limeira do Oeste,2013,11,2013-11-01,0
313862,Limeira do Oeste,2013,12,2013-12-01,0
313865,Lontra,2013,1,2013-1-01,0
313865,Lontra,2013,2,2013-2-01,1
313865,Lontra,2013,3,2013-3-01,0
313865,Lontra,2013,4,2013-4-01,0
313865,Lontra,2013,5,2013-5-01,0
313865,Lontra,2013,6,2013-6-01,0
313865,Lontra,2013,7,2013-7-01,0
313865,Lontra,2013,8,2013-8-01,0
313865,Lontra,2013,9,2013-9-01,0
313865,Lontra,2013,10,2013-10-01,0
313865,Lontra,2013,11,2013-11-01,0
313865,Lontra,2013,12,2013-12-01,0
313880,Luz,2013,1,2013-1-01,0
313880,Luz,2013,2,2013-2-01,1
313880,Luz,2013,3,2013-3-01,2
313880,Luz,2013,4,2013-4-01,1
313880,Luz,2013,5,2013-5-01,0
313880,Luz,2013,6,2013-6-01,0
313880,Luz,2013,7,2013-7-01,0
313880,Luz,2013,8,2013-8-01,0
313880,Luz,2013,9,2013-9-01,0
313880,Luz,2013,10,2013-10-01,0
313880,Luz,2013,11,2013-11-01,0
313880,Luz,2013,12,2013-12-01,0
313900,Machado,2013,1,2013-1-01,0
313900,Machado,2013,2,2013-2-01,0
313900,Machado,2013,3,2013-3-01,1
313900,Machado,2013,4,2013-4-01,0
313900,Machado,2013,5,2013-5-01,0
313900,Machado,2013,6,2013-6-01,0
313900,Machado,2013,7,2013-7-01,0
313900,Machado,2013,8,2013-8-01,0
313900,Machado,2013,9,2013-9-01,1
313900,Machado,2013,10,2013-10-01,0
313900,Machado,2013,11,2013-11-01,0
313900,Machado,2013,12,2013-12-01,0
313920,Malacacheta,2013,1,2013-1-01,0
313920,Malacacheta,2013,2,2013-2-01,0
313920,Malacacheta,2013,3,2013-3-01,0
313920,Malacacheta,2013,4,2013-4-01,0
313920,Malacacheta,2013,5,2013-5-01,1
313920,Malacacheta,2013,6,2013-6-01,0
313920,Malacacheta,2013,7,2013-7-01,1
313920,Malacacheta,2013,8,2013-8-01,0
313920,Malacacheta,2013,9,2013-9-01,0
313920,Malacacheta,2013,10,2013-10-01,0
313920,Malacacheta,2013,11,2013-11-01,4
313920,Malacacheta,2013,12,2013-12-01,0
313930,Manga,2013,1,2013-1-01,0
313930,Manga,2013,2,2013-2-01,1
313930,Manga,2013,3,2013-3-01,0
313930,Manga,2013,4,2013-4-01,0
313930,Manga,2013,5,2013-5-01,0
313930,Manga,2013,6,2013-6-01,1
313930,Manga,2013,7,2013-7-01,0
313930,Manga,2013,8,2013-8-01,4
313930,Manga,2013,9,2013-9-01,1
313930,Manga,2013,10,2013-10-01,0
313930,Manga,2013,11,2013-11-01,0
313930,Manga,2013,12,2013-12-01,0
313940,Manhuaçu,2013,1,2013-1-01,2
313940,Manhuaçu,2013,2,2013-2-01,0
313940,Manhuaçu,2013,3,2013-3-01,0
313940,Manhuaçu,2013,4,2013-4-01,0
313940,Manhuaçu,2013,5,2013-5-01,0
313940,Manhuaçu,2013,6,2013-6-01,0
313940,Manhuaçu,2013,7,2013-7-01,0
313940,Manhuaçu,2013,8,2013-8-01,0
313940,Manhuaçu,2013,9,2013-9-01,0
313940,Manhuaçu,2013,10,2013-10-01,0
313940,Manhuaçu,2013,11,2013-11-01,0
313940,Manhuaçu,2013,12,2013-12-01,0
313960,Mantena,2013,1,2013-1-01,5
313960,Mantena,2013,2,2013-2-01,1
313960,Mantena,2013,3,2013-3-01,2
313960,Mantena,2013,4,2013-4-01,3
313960,Mantena,2013,5,2013-5-01,0
313960,Mantena,2013,6,2013-6-01,4
313960,Mantena,2013,7,2013-7-01,1
313960,Mantena,2013,8,2013-8-01,1
313960,Mantena,2013,9,2013-9-01,2
313960,Mantena,2013,10,2013-10-01,4
313960,Mantena,2013,11,2013-11-01,0
313960,Mantena,2013,12,2013-12-01,5
314000,Mariana,2013,1,2013-1-01,0
314000,Mariana,2013,2,2013-2-01,0
314000,Mariana,2013,3,2013-3-01,0
314000,Mariana,2013,4,2013-4-01,0
314000,Mariana,2013,5,2013-5-01,0
314000,Mariana,2013,6,2013-6-01,0
314000,Mariana,2013,7,2013-7-01,0
314000,Mariana,2013,8,2013-8-01,0
314000,Mariana,2013,9,2013-9-01,1
314000,Mariana,2013,10,2013-10-01,0
314000,Mariana,2013,11,2013-11-01,0
314000,Mariana,2013,12,2013-12-01,0
314010,Marilac,2013,1,2013-1-01,0
314010,Marilac,2013,2,2013-2-01,0
314010,Marilac,2013,3,2013-3-01,0
314010,Marilac,2013,4,2013-4-01,0
314010,Marilac,2013,5,2013-5-01,0
314010,Marilac,2013,6,2013-6-01,0
314010,Marilac,2013,7,2013-7-01,1
314010,Marilac,2013,8,2013-8-01,0
314010,Marilac,2013,9,2013-9-01,0
314010,Marilac,2013,10,2013-10-01,0
314010,Marilac,2013,11,2013-11-01,0
314010,Marilac,2013,12,2013-12-01,0
314015,Mário Campos,2013,1,2013-1-01,0
314015,Mário Campos,2013,2,2013-2-01,0
314015,Mário Campos,2013,3,2013-3-01,0
314015,Mário Campos,2013,4,2013-4-01,0
314015,Mário Campos,2013,5,2013-5-01,0
314015,Mário Campos,2013,6,2013-6-01,0
314015,Mário Campos,2013,7,2013-7-01,0
314015,Mário Campos,2013,8,2013-8-01,1
314015,Mário Campos,2013,9,2013-9-01,0
314015,Mário Campos,2013,10,2013-10-01,0
314015,Mário Campos,2013,11,2013-11-01,0
314015,Mário Campos,2013,12,2013-12-01,0
314070,Mateus Leme,2013,1,2013-1-01,0
314070,Mateus Leme,2013,2,2013-2-01,0
314070,Mateus Leme,2013,3,2013-3-01,0
314070,Mateus Leme,2013,4,2013-4-01,0
314070,Mateus Leme,2013,5,2013-5-01,0
314070,Mateus Leme,2013,6,2013-6-01,0
314070,Mateus Leme,2013,7,2013-7-01,0
314070,Mateus Leme,2013,8,2013-8-01,1
314070,Mateus Leme,2013,9,2013-9-01,0
314070,Mateus Leme,2013,10,2013-10-01,0
314070,Mateus Leme,2013,11,2013-11-01,0
314070,Mateus Leme,2013,12,2013-12-01,0
314080,Matias Barbosa,2013,1,2013-1-01,0
314080,Matias Barbosa,2013,2,2013-2-01,1
314080,Matias Barbosa,2013,3,2013-3-01,0
314080,Matias Barbosa,2013,4,2013-4-01,0
314080,Matias Barbosa,2013,5,2013-5-01,0
314080,Matias Barbosa,2013,6,2013-6-01,0
314080,Matias Barbosa,2013,7,2013-7-01,0
314080,Matias Barbosa,2013,8,2013-8-01,0
314080,Matias Barbosa,2013,9,2013-9-01,0
314080,Matias Barbosa,2013,10,2013-10-01,0
314080,Matias Barbosa,2013,11,2013-11-01,0
314080,Matias Barbosa,2013,12,2013-12-01,0
314090,Matipó,2013,1,2013-1-01,0
314090,Matipó,2013,2,2013-2-01,0
314090,Matipó,2013,3,2013-3-01,0
